Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2015,2.0,-11.0,-5.5,-5.0,0.0,0.0,-6.0,-3.0,0
2016,7.0,-34.0,-3.4,-32.0,-72.0,-0.0,-23.0,-2.3,-209
2017,4.0,-63.0,-3.15,-61.0,-74.0,-0.0,-54.0,-2.7,-85
2018,1.0,-63.0,-2.84,-62.0,-16.0,-0.0,-59.0,-2.68,0
2019,8.0,-53.0,-1.16,-50.0,-71.0,-0.0,-50.0,-1.11,15
