Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,717.0,21.0,1.29,49.0,-75.0,-0.0,-17.0,-1.06,0
2012,825.0,21.0,1.29,47.0,-40.0,-0.0,6.0,0.38,0
2013,982.0,34.0,2.25,69.0,-53.0,-0.0,81.0,5.4,61
2014,1056.0,33.0,2.18,73.0,-80.0,-0.0,30.0,2.0,-2
2015,1142.0,43.0,3.06,93.0,-76.0,-0.0,55.0,3.93,30
2016,1202.0,42.0,2.99,90.0,-94.0,-0.0,60.0,4.29,-2
2017,1330.0,48.0,3.41,96.0,-109.0,-0.0,97.0,6.93,14
2018,1417.0,53.0,4.06,98.0,-118.0,-0.0,158.0,12.15,10
2019,1371.0,62.0,4.75,104.0,-79.0,-0.0,102.0,7.85,16
2020,1974.0,70.0,5.37,117.0,-59.0,-0.0,-29.0,-2.23,12
