Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,0.0,-8.0,-0.25,-8.0,-42.0,-0.0,-9.0,-0.29,0
2012,4.0,-15.0,-0.34,-14.0,-37.0,-0.0,-5.0,-0.11,-87
2013,4.0,-18.0,-0.32,-18.0,-53.0,-0.0,-17.0,-0.31,-20
2014,4.0,-25.0,-0.4,-21.0,-53.0,-0.0,-22.0,-0.35,-38
2015,4.0,-23.0,-0.33,-20.0,-51.0,-0.0,-23.0,-0.33,7
2016,3.0,-21.0,-0.27,-19.0,-31.0,-0.0,-20.0,-0.25,8
2017,0.0,-26.0,-0.3,-24.0,-25.0,-0.0,-21.0,-0.24,-23
2018,1.0,-24.0,-0.24,-22.0,-29.0,-0.0,-23.0,-0.22,7
2019,2.0,-33.0,-4.12,-32.0,-23.0,-0.0,-32.0,-4.0,-37
2020,1.0,-30.0,-2.98,-27.0,-15.0,-0.0,-29.0,-1.93,9
