Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,25.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0
2011,66.0,2.0,0.4,4.0,16.0,4.0,-4.0,-0.8,0
2012,82.0,4.0,0.8,5.0,15.0,3.0,-2.0,-0.4,99
2013,86.0,5.0,0.84,6.0,8.0,1.33,-1.0,-0.17,24
2014,91.0,1.0,0.13,3.0,8.0,2.67,-5.0,-0.71,-80
2015,104.0,-6.0,-0.85,-4.0,6.0,0.0,-8.0,-1.14,-694
2016,97.0,1.0,0.14,4.0,8.0,2.0,-13.0,-1.63,116
2017,99.0,-8.0,-1.0,5.0,9.0,1.8,-3.0,-0.38,-892
2018,104.0,-5.0,-0.62,0.0,2.0,0.0,0.0,0.0,37
2019,19.0,-3.0,-0.38,-8.0,-9.0,-0.0,-8.0,-1.0,39
