Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,5.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
2011,21.0,4.0,2.0,4.0,51.0,12.75,5.0,2.5,296
2012,22.0,4.0,2.0,4.0,29.0,7.25,-1.0,-0.5,0
2013,25.0,4.0,2.0,7.0,86.0,12.29,3.0,1.5,0
2014,27.0,4.0,2.0,8.0,77.0,9.63,5.0,2.5,0
2015,29.0,5.0,2.5,9.0,101.0,11.22,-5.0,-2.5,24
2016,26.0,6.0,3.0,7.0,111.0,15.86,4.0,2.0,19
2017,36.0,8.0,4.0,12.0,108.0,9.0,-6.0,-3.0,33
2018,47.0,10.0,5.0,14.0,96.0,6.86,14.0,7.0,24
2019,83.0,16.0,8.0,22.0,229.0,10.41,-54.0,-27.0,59
2020,97.0,16.0,8.0,22.0,245.0,11.14,-57.0,-28.5,0
