Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,143.0,5.0,0.15,9.0,0.0,0.0,28.0,0.8,0
2011,292.0,48.0,1.37,105.0,262.0,2.5,163.0,4.66,858
2012,290.0,55.0,1.57,116.0,31.0,0.27,111.0,3.17,14
2013,300.0,44.0,1.11,107.0,150.0,1.4,45.0,1.13,-20
2014,703.0,167.0,1.94,325.0,652.0,2.01,329.0,3.83,279
2015,906.0,298.0,2.81,531.0,896.0,1.69,585.0,5.52,78
2016,1072.0,350.0,2.92,645.0,1009.0,1.56,710.0,5.92,17
2017,1106.0,356.0,2.93,640.0,696.0,1.09,485.0,4.01,1
2018,1188.0,464.0,3.75,713.0,1649.0,2.31,596.0,4.85,30
2019,1154.0,467.0,3.94,702.0,2045.0,2.91,568.0,4.81,0
