Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-4.0,-0.57,-3.0,0.0,0.0,0.0,0.0,0
2011,0.0,-25.0,-0.81,-22.0,-25.0,-0.0,-21.0,-0.7,-526
2012,2.0,-21.0,-0.51,-20.0,-13.0,-0.0,-24.0,-0.62,15
2013,0.0,-24.0,-8.0,-23.0,-17.0,-0.0,-20.0,-6.67,-14
2014,0.0,-24.0,-24.0,-24.0,-9.0,-0.0,-21.0,-21.0,0
2015,3.0,-24.0,-24.0,-21.0,-5.0,-0.0,-25.0,-25.0,0
2016,4.0,-21.0,-21.0,-15.0,-3.0,-0.0,-20.0,-20.0,12
2017,4.0,-31.0,-23.0,-30.0,-10.0,-0.0,-25.0,0.0,-47
2018,2.0,-80.0,-80.0,-36.0,0.0,0.0,-28.0,-28.0,-158
2019,14.0,-72.0,-72.0,-71.0,1.0,0.0,-13.0,-13.0,9
