Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,4421.0,364.0,0.0,2025.0,0.0,0.0,0.0,0.0,0
2012,8848.0,849.0,0.0,4130.0,8318.0,2.01,1641.0,0.0,133
2013,8753.0,964.0,0.0,4157.0,8298.0,2.0,1451.0,0.0,13
2014,8838.0,970.0,0.0,4080.0,8059.0,1.98,1650.0,0.0,0
2015,8964.0,1074.0,0.0,4098.0,8091.0,1.97,1347.0,0.0,10
2016,8910.0,1085.0,0.0,3979.0,8170.0,2.05,1402.0,0.0,1
2017,8550.0,1657.0,0.0,3900.0,8245.0,2.11,1156.0,0.0,52
2018,8518.0,1759.0,0.0,3929.0,8252.0,2.1,1227.0,0.0,6
