Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-63.0,-0.76,-62.0,-138.0,-0.0,-65.0,-0.8,0
2011,0.0,-44.0,-0.51,-42.0,-146.0,-0.0,-38.0,-0.46,30
2012,2.0,-138.0,-1.39,-134.0,-213.0,-0.0,-134.0,-1.37,-213
2013,80.0,-173.0,-1.69,-143.0,-130.0,-0.0,-135.0,-1.34,-25
2014,111.0,-80.0,-0.76,-29.0,-72.0,-0.0,-41.0,-0.4,53
2015,93.0,-92.0,-0.87,-38.0,-10.0,-0.0,-48.0,-0.47,-15
2016,177.0,24.0,6.0,78.0,-28.0,-0.0,38.0,9.5,126
2017,122.0,-29.0,5.8,24.0,10.0,0.42,-17.0,3.4,-220
2018,63.0,-35.0,5.82,24.0,184.0,7.67,-23.0,3.83,-20
2019,68.0,-29.0,-2.9,0.0,209.0,0.0,-31.0,-3.1,17
